id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,class
6078,5,4,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6079,4,3,1,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,1
6080,3,4,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,1
6081,4,3,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6082,3,4,8,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,1
6083,4,4,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,1
6084,4,3,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,1
6085,5,3,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6086,4,3,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
6087,4,4,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,1
6088,3,4,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6089,4,4,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6090,4,4,1,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6091,4,4,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6092,4,3,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,1
6093,4,4,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,1
6094,4,3,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6095,4,4,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6096,4,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6097,3,3,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,1
6098,4,4,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,1
6099,3,3,8,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
6100,4,3,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,1
6101,3,4,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,1
6102,4,3,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,1
6103,4,3,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
6104,3,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6105,4,3,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,1
6106,4,3,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6107,3,3,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6108,4,3,1,2,4,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,1
6109,4,4,1,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6110,3,4,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4,1
6111,4,3,8,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6112,3,3,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,1
6113,3,4,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6114,4,4,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2,1
6115,4,3,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
6116,3,3,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
6117,3,3,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6118,3,4,1,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6119,3,4,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6120,5,4,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6121,3,4,3,1,7,3,1,1,11,1,1,4,4,8,8,1,3,3,6,8,5,4,2
6122,3,4,8,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,1
6123,4,4,1,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6124,3,4,1,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6125,4,3,1,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6126,4,3,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6127,4,4,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,2,1
6128,3,3,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,1
6129,3,4,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6130,3,4,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7,1
6131,3,3,8,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
6132,4,4,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,1
6133,4,4,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
6134,4,3,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,4,1
6135,3,3,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,1
6136,5,4,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,1
6137,4,3,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,1
6138,4,4,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,1
6139,3,4,8,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6140,4,4,1,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6141,4,4,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6142,4,3,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6143,1,1,9,2,7,3,2,1,5,1,7,4,4,8,8,1,3,3,6,8,3,1,2
6144,3,3,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6145,3,3,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6146,4,3,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,1
6147,4,3,8,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,1
6148,5,1,9,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,4,1,2
6149,3,4,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6150,4,4,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6151,3,4,1,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
6152,4,4,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,1
6153,3,4,1,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,1
6154,3,4,1,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6155,3,4,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6156,5,4,1,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6157,3,3,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,1
6158,3,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6159,3,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,1
6160,3,4,8,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,1
6161,3,4,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
6162,3,4,8,2,9,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,1
6163,3,4,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6164,4,3,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,1
6165,3,4,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6166,4,4,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6167,3,4,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,1
6168,4,4,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,1
6169,3,4,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,1
6170,4,3,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6171,3,4,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6172,5,4,1,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6173,4,4,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6174,4,4,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,1
6175,4,3,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,1
6176,5,4,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6177,4,3,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,1
6178,4,4,8,2,5,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,1
6179,3,3,8,2,9,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
6180,4,4,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6181,4,3,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6182,4,4,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,1
6183,4,4,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,1
6184,3,3,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,1
6185,3,3,8,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,1
6186,4,4,8,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6187,5,3,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,1
6188,4,3,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6189,5,3,1,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
6190,3,4,8,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6191,3,3,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,1
6192,3,4,1,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6193,4,3,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6194,3,4,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6195,1,4,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,6,8,3,1,2
6196,3,3,8,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6197,3,4,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,1
6198,4,3,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6199,3,4,8,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,1
6200,4,3,8,2,4,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6201,4,3,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,1
6202,3,4,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,1
6203,4,3,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,1
6204,5,4,9,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,4,1,2
6205,4,3,8,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,1
6206,3,4,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,1
6207,4,3,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6208,4,3,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,1
6209,3,4,8,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,1
6210,4,3,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,7,1
6211,4,3,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6212,4,4,1,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,1
6213,3,3,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,1
6214,4,3,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6215,1,1,4,2,7,3,2,1,8,1,7,3,4,8,8,1,3,3,6,8,3,1,2
6216,5,3,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
6217,3,3,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6218,5,4,8,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,2,1
6219,3,4,1,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6220,5,4,9,2,7,3,2,1,5,1,7,4,3,8,8,1,3,3,6,8,4,1,2
6221,4,4,8,2,9,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
6222,3,4,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6223,5,4,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,1
6224,5,3,1,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,1
6225,5,3,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6226,3,4,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
6227,4,4,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6228,4,3,8,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6229,3,3,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7,1
6230,4,3,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6231,3,3,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6232,4,3,1,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6233,3,3,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6234,5,3,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,1
6235,4,4,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
6236,3,4,1,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6237,4,3,1,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
6238,4,4,8,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
6239,3,4,8,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,1
6240,4,4,1,2,4,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
6241,4,3,1,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6242,3,3,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
6243,3,4,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7,1
6244,4,3,8,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6245,4,4,8,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6246,4,3,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,1
6247,3,4,1,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6248,4,4,1,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,1
6249,3,4,1,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,1
6250,4,3,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6251,5,3,1,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,1
6252,3,4,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,4,1
6253,4,3,1,2,5,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
6254,3,3,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6255,4,3,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,1
6256,3,3,8,2,4,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,7,1
6257,4,3,8,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,1
6258,4,3,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6259,4,4,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
6260,5,3,8,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,1
6261,3,4,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6262,5,4,4,2,7,3,2,1,5,1,7,3,4,8,8,1,3,3,6,8,4,1,2
6263,3,4,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6264,4,4,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6265,4,4,1,2,4,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7,1
6266,4,4,8,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,1
6267,4,3,1,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6268,3,4,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,1
6269,3,4,8,2,9,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,1
6270,3,4,8,2,4,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6271,3,4,8,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,1
6272,4,4,8,2,9,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6273,3,4,8,2,9,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,4,1
6274,3,4,1,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6275,4,4,1,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6276,5,3,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,7,1
6277,3,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,1
6278,3,4,1,2,5,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6279,3,4,8,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6280,1,4,9,2,7,3,2,1,8,1,7,3,3,8,8,1,3,3,6,8,4,1,2
6281,4,4,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6282,3,4,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6283,3,3,8,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
6284,4,3,1,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,4,1
6285,4,4,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,1
6286,4,3,1,2,9,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,7,1
6287,4,3,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7,1
6288,4,4,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6289,3,3,8,2,5,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,2,1
6290,4,4,1,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,7,1
6291,3,4,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,1
6292,4,4,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6293,3,4,1,2,9,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,1
6294,4,4,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6295,3,3,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,1
6296,4,3,1,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,1
6297,3,3,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,2,1
6298,4,4,1,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,1
6299,4,4,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,1
6300,3,4,1,2,4,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,1
6301,4,4,8,2,9,3,1,2,3,2,7,4,4,8,6,1,3,2,2,8,5,7,1
6302,5,3,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6303,3,3,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,2,1
6304,3,3,8,2,9,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6305,5,4,1,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,1
6306,3,4,8,2,5,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6307,3,4,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,1
6308,4,3,1,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,2,1
6309,4,4,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,7,1
6310,4,4,8,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4,1
6311,4,4,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6312,4,3,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,1
6313,4,3,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,2,1
6314,5,4,8,2,9,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
6315,3,4,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,1
6316,4,3,1,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,7,1
6317,4,4,8,2,5,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,4,1
6318,5,4,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,7,1
6319,4,3,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,1
6320,3,3,8,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6321,3,3,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6322,3,4,8,2,4,3,1,2,3,2,7,3,4,6,6,1,3,2,2,8,5,4,1
6323,4,3,1,2,5,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,2,1
6324,4,3,1,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,1
6325,4,3,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,1
6326,5,3,1,2,4,3,1,2,3,2,7,3,4,8,8,1,3,2,2,8,5,2,1
6327,3,4,1,2,9,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,7,1
6328,3,4,8,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6329,3,4,1,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6330,4,3,8,2,5,3,1,2,3,2,7,4,3,8,6,1,3,2,2,8,5,4,1
6331,5,3,8,2,5,3,1,2,3,2,7,4,3,6,6,1,3,2,2,8,5,7,1
6332,3,1,4,2,7,3,2,1,11,1,7,4,3,8,8,1,3,3,6,8,4,1,2
6333,4,3,8,2,5,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,2,1
6334,3,4,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6335,3,4,8,2,9,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,2,1
6336,3,3,8,2,9,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,7,1
6337,4,3,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6338,4,3,1,2,4,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6339,3,4,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,4,1
6340,3,4,8,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,1
6341,4,3,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6342,4,4,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,2,1
6343,4,3,1,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6344,4,3,1,2,4,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,7,1
6345,3,3,8,2,5,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6346,3,4,8,2,5,3,1,2,3,2,7,4,3,8,8,1,3,2,2,8,5,4,1
6347,4,4,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,2,1
6348,4,4,1,2,9,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,7,1
6349,3,4,8,2,5,3,1,2,3,2,7,4,3,6,8,1,3,2,2,8,5,7,1
6350,4,4,1,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,2,1
6351,4,4,1,2,5,3,1,2,3,2,7,3,3,6,6,1,3,2,2,8,5,4,1
6352,4,3,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,4,1
6353,3,4,1,2,9,3,1,2,3,2,7,3,3,8,8,1,3,2,2,8,5,2,1
6354,4,4,1,2,4,3,1,2,3,2,7,3,4,8,6,1,3,2,2,8,5,2,1
6355,4,4,1,2,4,3,1,2,3,2,7,3,3,6,8,1,3,2,2,8,5,4,1
6356,3,4,1,2,4,3,1,2,3,2,7,4,4,8,8,1,3,2,2,8,5,4,1
6357,4,3,1,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6358,3,4,1,2,4,3,1,2,3,2,7,3,4,6,8,1,3,2,2,8,5,4,1
6359,3,4,1,2,4,3,1,2,3,2,7,4,4,6,8,1,3,2,2,8,5,4,1
6360,4,4,1,2,5,3,1,2,3,2,7,3,3,8,6,1,3,2,2,8,5,4,1
6361,4,3,1,2,5,3,1,2,3,2,7,4,4,6,6,1,3,2,2,8,5,7,1
